zcta,label,state,pop_2011,pop_2024,pop_change,pop_pct,housing_units_2011,housing_units_2024,hu_change,hu_pct,density_2024,comparable,comparable_hu,boundary_changed,same_area_share
03581,"Gorham, NH",NH,3263,3246,-17,-0.5,1772,1901,129,7.3,20.8,True,True,False,0.963
79846,"Redford, TX",TX,153,71,-82,-53.6,147,29,-118,-80.3,0.2,False,False,False,0.943
45841,"Jenera, OH",OH,908,924,16,1.8,334,537,203,60.8,40.8,False,False,False,1.0
65278,"Renick, MO",MO,178,35,-143,-80.3,61,32,-29,-47.5,303.3,False,False,True,0.491
64432,"Clyde, MO",MO,159,119,-40,-25.2,37,19,-18,-48.6,110.1,False,False,True,0.187
06450,"Meriden, CT",CT,36565,35694,-871,-2.4,15703,15685,-18,-0.1,2563.9,True,True,False,1.0
52312,"Morley, IA",IA,150,46,-104,-69.3,62,33,-29,-46.8,640.8,False,False,False,1.0
49880,"Rock, MI",MI,1177,1021,-156,-13.3,967,782,-185,-19.1,4.7,True,True,False,0.971
61955,"Vermilion, IL",IL,162,202,40,24.7,82,81,-1,-1.2,512.6,False,False,True,0.491
42729,"Hart County, KY",KY,1611,2142,531,33.0,1297,1163,-134,-10.3,52.2,True,True,False,0.981
43717,"Belle Valley, OH",OH,237,166,-71,-30.0,124,66,-58,-46.8,582.6,False,False,False,0.87
76654,"Leroy, TX",TX,206,175,-31,-15.0,105,97,-8,-7.6,194.8,False,False,True,0.536
83301,"Twin Falls, ID",ID,51552,63592,12040,23.4,20730,25155,4425,21.3,215.1,True,True,False,0.94
83226,"Challis, ID",ID,2452,2100,-352,-14.4,1498,1358,-140,-9.3,1.0,True,True,True,0.676
83622,"Garden Valley, ID",ID,1392,2132,740,53.2,1735,1779,44,2.5,7.7,True,True,False,0.877
83861,"St. Maries, ID",ID,6813,7275,462,6.8,3343,3442,99,3.0,15.9,True,True,False,0.946
73567,"Sterling, OK",OK,631,781,150,23.8,330,351,21,6.4,633.6,False,False,False,0.996
73842,"Freedom, OK",OK,419,354,-65,-15.5,254,274,20,7.9,0.9,False,False,False,0.99
19943,"Riverview, DE",DE,11656,13410,1754,15.0,4997,5850,853,17.1,214.8,True,True,False,0.968
32328,"Eastpoint, FL",FL,3288,4409,1121,34.1,2655,3271,616,23.2,51.4,True,True,True,0.72
20418,"Washington, DC",DC,0,0,0,,0,0,0,,0.0,False,False,False,1.0
35036,"Brookside, AL",AL,264,208,-56,-21.2,148,88,-60,-40.5,3727.1,False,False,False,1.0
84537,"Orangeville, UT",UT,1356,1445,89,6.6,643,724,81,12.6,11.7,True,True,True,0.723
77426,"Washington County, TX",TX,1578,2007,429,27.2,943,951,8,0.8,22.2,True,True,False,0.952
79517,"Fluvanna, TX",TX,165,210,45,27.3,107,101,-6,-5.6,1.0,False,False,False,0.934
04088,"Oxford County, ME",ME,2141,1269,-872,-40.7,1008,974,-34,-3.4,25.5,True,True,False,0.968
97640,"Lake County, OR",OR,143,159,16,11.2,109,129,20,18.3,0.4,False,False,False,0.982
07880,"Vienna, NJ",NJ,95,173,78,82.1,30,51,21,70.0,157.3,False,False,True,0.105
16140,"New Bedford, PA",PA,217,293,76,35.0,88,86,-2,-2.3,701.9,False,False,True,0.413
26815,"Pendleton County, WV",WV,515,539,24,4.7,492,414,-78,-15.9,6.5,False,True,False,0.983
17880,"Union County, PA",PA,66,29,-37,-56.1,35,10,-25,-71.4,667.8,False,False,False,1.0
17606,"Lancaster County, PA",PA,604,404,-200,-33.1,292,204,-88,-30.1,9318.0,False,False,False,1.0
15346,"Mather, PA",PA,629,509,-120,-19.1,277,311,34,12.3,558.0,False,False,False,0.996
01033,"Granby, MA",MA,6159,6080,-79,-1.3,2650,2535,-115,-4.3,218.6,True,True,False,1.0
52307,"Middle Amana, IA",IA,147,63,-84,-57.1,114,89,-25,-21.9,117.5,False,False,True,0.327
39086,"Hermanville, MS",MS,2140,1443,-697,-32.6,920,715,-205,-22.3,8.0,True,True,False,0.841
28318,"Autryville, NC",NC,4661,3644,-1017,-21.8,2152,1912,-240,-11.2,45.2,True,True,False,0.932
74946,"Moffett, OK",OK,168,33,-135,-80.4,56,27,-29,-51.8,30.9,False,False,False,1.0
50227,"Popejoy, IA",IA,12,107,95,791.7,6,45,39,650.0,151.6,False,False,True,0.529
85911,"Cibecue, AZ",AZ,1813,2273,460,25.4,434,627,193,44.5,6.5,True,True,False,1.0
31825,"Webster County unified government, GA",GA,2205,2986,781,35.4,1113,1373,260,23.4,20.5,True,True,False,0.886
84762,"Kane County, UT",UT,198,132,-66,-33.3,1949,2411,462,23.7,0.8,False,True,False,0.944
04781,"Aroostook County, ME",ME,567,528,-39,-6.9,332,318,-14,-4.2,11.5,False,False,False,1.0
07014,"Clifton, NJ",NJ,4829,4975,146,3.0,2058,2085,27,1.3,3466.5,True,True,False,0.909
81331,"Montezuma County, CO",CO,128,432,304,237.5,88,189,101,114.8,1.6,False,False,False,0.914
03043,"Francestown, NH",NH,1606,1398,-208,-13.0,731,712,-19,-2.6,46.9,True,True,False,1.0
80293,"Denver, CO",CO,0,0,0,,0,0,0,,0.0,False,False,False,1.0
04267,"Oxford County, ME",ME,56,26,-30,-53.6,57,23,-34,-59.6,57.7,False,False,False,1.0
30070,"Porterdale, GA",GA,212,64,-148,-69.8,134,38,-96,-71.6,2465.8,False,False,False,1.0
15691,"Westmoreland County, PA",PA,77,302,225,292.2,48,78,30,62.5,3455.4,False,False,True,0.38
14856,"Steuben County, NY",NY,127,0,-127,-100.0,101,0,-101,-100.0,0.0,False,False,False,1.0
25305,"Charleston, WV",WV,0,0,0,,0,0,0,,0.0,False,False,False,1.0
30332,"Atlanta, GA",GA,3513,2567,-946,-26.9,0,0,0,,28577.7,True,False,False,0.847
74082,"Vera, OK",OK,110,137,27,24.5,45,69,24,53.3,751.5,False,False,True,0.427
97346,"Gates, OR",OR,1020,1017,-3,-0.3,485,464,-21,-4.3,23.1,True,True,True,0.696
05904,"Gilman, VT",VT,244,187,-57,-23.4,132,155,23,17.4,340.1,False,False,False,1.0
36564,"Point Clear, AL",AL,21,0,-21,-100.0,126,0,-126,-100.0,0.0,False,False,True,0.0
11556,"Uniondale, NY",NY,0,0,0,,0,0,0,,0.0,False,False,False,0.85
61424,"Marshall County, IL",IL,140,20,-120,-85.7,70,10,-60,-85.7,28.3,False,False,False,1.0
04353,"Lincoln County, ME",ME,2411,2115,-296,-12.3,1084,1043,-41,-3.8,45.2,True,True,False,1.0
82922,"Bondurant, WY",WY,269,444,175,65.1,410,347,-63,-15.4,1.5,False,False,False,0.932
19735,"New Castle County, DE",DE,45,0,-45,-100.0,45,0,-45,-100.0,0.0,False,False,True,0.262
83525,"Elk City, ID",ID,480,296,-184,-38.3,550,465,-85,-15.5,0.5,False,True,False,0.833
43553,"Pettisville, OH",OH,159,388,229,144.0,77,148,71,92.2,1286.6,False,False,True,0.542
74943,"Lequire, OK",OK,108,94,-14,-13.0,83,32,-51,-61.4,92.7,False,False,False,1.0
54127,"Green Valley, WI",WI,87,37,-50,-57.5,36,26,-10,-27.8,197.4,False,False,True,0.45
54637,"Hustler, WI",WI,191,131,-60,-31.4,67,81,14,20.9,380.8,False,False,False,1.0
50593,"Varina, IA",IA,52,29,-23,-44.2,54,15,-39,-72.2,153.3,False,False,False,0.839
95675,"River Pines, CA",CA,578,374,-204,-35.3,315,99,-216,-68.6,1847.1,False,False,False,1.0
16601,"Altoona, PA",PA,33765,33515,-250,-0.7,14775,15150,375,2.5,395.0,True,True,False,0.966
17740,"Rauchtown, PA",PA,12979,12017,-962,-7.4,5654,4992,-662,-11.7,88.3,True,True,False,0.887
15557,"Rockwood, PA",PA,3686,3323,-363,-9.8,2184,1984,-200,-9.2,37.0,True,True,False,0.921
16749,"Smethport, PA",PA,4475,3777,-698,-15.6,2287,2211,-76,-3.3,20.3,True,True,False,0.861
16335,"Meadville, PA",PA,28282,27175,-1107,-3.9,13386,12543,-843,-6.3,237.3,True,True,False,0.968
16701,"Bradford, PA",PA,17907,16556,-1351,-7.5,8557,7471,-1086,-12.7,75.3,True,True,False,0.927
16914,"Bradford County, PA",PA,2379,2354,-25,-1.1,1189,1095,-94,-7.9,30.4,True,True,False,0.932
19082,"Millbourne, PA",PA,40111,41541,1430,3.6,15799,16692,893,5.7,16129.7,True,True,False,1.0
30540,"Ellijay, GA",GA,17618,20582,2964,16.8,9423,11052,1629,17.3,104.7,True,True,False,0.983
30175,"Jasper, GA",GA,5612,6088,476,8.5,2449,2878,429,17.5,69.8,True,True,False,0.956
30734,"Ranger, GA",GA,3069,2803,-266,-8.7,1426,1312,-114,-8.0,36.6,True,True,False,0.983
30107,"Ball Ground, GA",GA,12483,19134,6651,53.3,5119,7061,1942,37.9,177.0,True,True,False,0.973
30445,"Mount Vernon, GA",GA,3264,3389,125,3.8,1353,1305,-48,-3.5,40.4,True,True,False,0.88
31639,"Nashville, GA",GA,10227,11059,832,8.1,4802,4879,77,1.6,52.3,True,True,False,0.999
31096,"Wrightsville, GA",GA,7641,7145,-496,-6.5,2943,2628,-315,-10.7,39.5,True,True,False,0.931
30223,"Griffin, GA",GA,36268,38262,1994,5.5,14986,16236,1250,8.3,354.4,True,True,False,0.987
48374,"Novi, MI",MI,13895,17672,3777,27.2,4687,5890,1203,25.7,1947.7,True,True,False,1.0
48309,"Rochester Hills, MI",MI,29079,30685,1606,5.5,11397,11847,450,3.9,1971.7,True,True,False,0.992
07628,"Dumont, NJ",NJ,17433,18279,846,4.9,6465,6768,303,4.7,9387.7,True,True,False,0.995
07440,"Morris County, NJ",NJ,4938,4670,-268,-5.4,1846,1577,-269,-14.6,3017.1,True,True,False,1.0
07086,"Hoboken, NJ",NJ,12574,17295,4721,37.5,6108,9563,3455,56.6,21777.0,True,True,False,0.997
59068,"Red Lodge, MT",MT,3464,3977,513,14.8,2879,3202,323,11.2,7.6,True,True,False,0.977
63435,"Canton, MO",MO,4753,4318,-435,-9.2,1805,1931,126,7.0,29.9,True,True,False,0.933
65653,"Forsyth, MO",MO,5189,5905,716,13.8,3076,2802,-274,-8.9,92.6,True,True,False,0.942
64656,"Ludlow, MO",MO,380,237,-143,-37.6,223,129,-94,-42.2,11.1,False,False,False,0.942
98014,"Lake Marcel-Stillwater, WA",WA,6922,8264,1342,19.4,2706,2927,221,8.2,94.7,True,True,True,0.511
59825,"Clinton, MT",MT,2210,2434,224,10.1,1208,1123,-85,-7.0,5.9,True,True,False,0.97
59086,"Sedan, MT",MT,733,792,59,8.0,528,517,-11,-2.1,1.2,False,True,True,0.704
59046,"Lavina, MT",MT,513,577,64,12.5,237,274,37,15.6,1.0,False,False,False,0.902
59528,"Hingham, MT",MT,206,249,43,20.9,127,123,-4,-3.1,1.1,False,False,True,0.557
37072,"Nashville-Davidson metropolitan government (balance), TN",TN,29279,32208,2929,10.0,12864,14714,1850,14.4,415.4,True,True,False,0.983
37664,"Kingsport, TN",TN,26954,28267,1313,4.9,12442,13779,1337,10.7,833.0,True,True,False,0.928
57702,"Rapid City, SD",SD,32102,35595,3493,10.9,14779,16838,2059,13.9,124.5,True,True,False,0.961
57772,"Porcupine, SD",SD,2237,2493,256,11.4,590,537,-53,-9.0,5.0,True,True,False,0.873
62801,"Centralia, IL",IL,22791,19827,-2964,-13.0,10210,8833,-1377,-13.5,147.5,True,True,False,0.97
62305,"Quincy, IL",IL,18291,19036,745,4.1,7940,8405,465,5.9,136.7,True,True,False,0.976
27889,"Washington, NC",NC,27335,24371,-2964,-10.8,12575,12871,296,2.4,138.4,True,True,False,0.975
27565,"Oxford, NC",NC,27346,23826,-3520,-12.9,11184,11151,-33,-0.3,74.7,True,True,False,0.98
60924,"Cissna Park, IL",IL,1856,1565,-291,-15.7,886,719,-167,-18.8,22.3,True,True,False,0.986
45769,"Pomeroy, OH",OH,6742,5395,-1347,-20.0,3070,2770,-300,-9.8,51.4,True,True,False,0.953
40403,"Berea, KY",KY,24145,27607,3462,14.3,9995,11355,1360,13.6,248.7,True,True,False,0.976
42431,"Madisonville, KY",KY,26818,27207,389,1.5,12232,12720,488,4.0,163.2,True,True,False,0.967
42164,"Scottsville, KY",KY,16678,17673,995,6.0,7829,7679,-150,-1.9,67.5,True,True,False,0.944
40511,"Lexington-Fayette urban county, KY",KY,29035,38176,9141,31.5,12026,15646,3620,30.1,443.7,True,True,False,0.971
40004,"Bardstown, KY",KY,27925,30601,2676,9.6,11780,13130,1350,11.5,210.6,True,True,False,0.954
40056,"Pewee Valley, KY",KY,3472,3441,-31,-0.9,1286,1195,-91,-7.1,1165.7,True,True,False,0.948
41064,"Mount Olivet, KY",KY,1749,2161,412,23.6,781,920,139,17.8,25.6,True,True,False,0.939
40143,"Hardinsburg, KY",KY,6550,5756,-794,-12.1,3087,2827,-260,-8.4,40.6,True,True,False,0.964
42025,"Benton, KY",KY,19471,19941,470,2.4,9205,10167,962,10.5,99.9,True,True,False,0.967
45122,"Goshen, OH",OH,11722,10977,-745,-6.4,4337,4537,200,4.6,260.1,True,True,False,0.897
42602,"Albany, KY",KY,10218,8948,-1270,-12.4,5300,4966,-334,-6.3,47.3,True,True,False,0.997
53538,"Lake Koshkonong, WI",WI,18685,18813,128,0.7,8376,8373,-3,-0.0,193.7,True,True,False,0.993
53105,"Rochester, WI",WI,29487,28751,-736,-2.5,12555,12955,400,3.2,180.3,True,True,False,0.966
54525,"Montreal, WI",WI,274,318,44,16.1,161,189,28,17.4,340.5,False,False,True,0.603
45806,"Fort Shawnee, OH",OH,11398,10974,-424,-3.7,4687,4639,-48,-1.0,175.7,True,True,False,0.919
44107,"Lakewood, OH",OH,52401,50018,-2383,-4.5,27865,29148,1283,4.6,9297.5,True,True,False,0.999
43926,"Empire, OH",OH,252,252,0,0.0,114,135,21,18.4,833.2,False,False,False,0.782
50455,"McIntire, IA",IA,379,201,-178,-47.0,188,147,-41,-21.8,6.2,False,False,False,1.0
50440,"Grafton, IA",IA,439,361,-78,-17.8,224,208,-16,-7.1,12.4,False,False,False,0.998
50311,"Des Moines, IA",IA,15269,14574,-695,-4.6,6289,6867,578,9.2,5711.7,True,True,False,0.967
56044,"Henderson, MN",MN,1986,2370,384,19.3,841,924,83,9.9,28.6,True,True,False,0.96
56630,"Blackduck, MN",MN,2149,2180,31,1.4,1171,1107,-64,-5.5,7.0,True,True,False,0.833
55051,"Mora, MN",MN,9885,9935,50,0.5,4859,4753,-106,-2.2,45.6,True,True,False,0.857
56058,"Le Sueur, MN",MN,6025,6067,42,0.7,2576,2737,161,6.2,47.9,True,True,False,0.993
64477,"Plattsburg, MO",MO,3541,3489,-52,-1.5,1569,1665,96,6.1,39.6,True,True,False,0.939
58472,"Montpelier, ND",ND,432,527,95,22.0,229,235,6,2.6,3.1,False,False,False,0.9
58004,"Amenia, ND",ND,312,241,-71,-22.8,112,135,23,20.5,4.7,False,False,False,0.981
58581,"Zeeland, ND",ND,248,263,15,6.0,192,213,21,10.9,2.1,False,False,False,0.951
86046,"Valle, AZ",AZ,5906,6574,668,11.3,3562,3577,15,0.4,7.2,True,True,False,0.992
86031,"Whitecone, AZ",AZ,2095,1818,-277,-13.2,833,878,45,5.4,3.9,True,True,False,0.8
33612,"Tampa, FL",FL,45125,49005,3880,8.6,20771,21489,718,3.5,4927.9,True,True,False,0.996
33830,"Bartow, FL",FL,26190,33740,7550,28.8,10830,12636,1806,16.7,279.9,True,True,False,0.868
32091,"Starke, FL",FL,14677,14719,42,0.3,6622,6685,63,1.0,96.8,True,True,False,0.837
33967,"San Carlos Park, FL",FL,23701,28341,4640,19.6,10103,11906,1803,17.8,3708.1,True,True,False,0.994
32909,"Palm Bay, FL",FL,30430,41804,11374,37.4,11929,14909,2980,25.0,725.0,True,True,True,0.75
46167,"Pittsboro, IN",IN,6408,6944,536,8.4,2373,2513,140,5.9,239.2,True,True,False,0.992
47112,"Corydon, IN",IN,16452,17464,1012,6.2,6881,7515,634,9.2,107.9,True,True,False,0.97
24315,"Bland, VA",VA,3272,3978,706,21.6,1642,1709,67,4.1,23.3,True,True,False,0.992
22842,"Basye, VA",VA,4869,5580,711,14.6,2641,3181,540,20.4,68.3,True,True,False,0.84
23832,"Chesterfield County, VA",VA,33307,41442,8135,24.4,11612,14182,2570,22.1,997.9,True,True,False,0.908
23803,"Petersburg, VA",VA,39311,42012,2701,6.9,18460,19925,1465,7.9,582.0,True,True,False,0.954
24088,"Ferrum, VA",VA,5100,5017,-83,-1.6,2212,2027,-185,-8.4,44.7,True,True,False,0.969
22572,"Warsaw, VA",VA,7745,6597,-1148,-14.8,2949,3008,59,2.0,46.8,True,True,False,0.961
97338,"Dallas, OR",OR,20234,23419,3185,15.7,8059,9176,1117,13.9,187.6,True,True,False,0.861
16125,"Greenville, PA",PA,18676,17178,-1498,-8.0,8310,8128,-182,-2.2,163.3,True,True,False,0.988
97527,"Grants Pass, OR",OR,33543,37330,3787,11.3,15168,15922,754,5.0,169.9,True,True,False,0.97
16151,"Sheakleyville, PA",PA,112,52,-60,-53.6,65,29,-36,-55.4,681.8,False,False,False,0.954
18431,"Honesdale, PA",PA,13897,12775,-1122,-8.1,6642,6394,-248,-3.7,94.8,True,True,False,0.913
39350,"Pearl River, MS",MS,24902,23778,-1124,-4.5,9943,9910,-33,-0.3,57.5,True,True,False,0.964
39483,"Foxworth, MS",MS,6096,5120,-976,-16.0,2684,2255,-429,-16.0,34.4,True,True,False,0.983
39211,"Jackson, MS",MS,24321,23838,-483,-2.0,11373,11281,-92,-0.8,1936.3,True,True,False,1.0
39180,"Vicksburg, MS",MS,33401,28479,-4922,-14.7,14672,14317,-355,-2.4,109.1,True,True,False,0.789
39338,"Louin, MS",MS,3072,3566,494,16.1,1815,1751,-64,-3.5,17.0,True,True,False,0.984
72015,"Benton, AR",AR,26622,28712,2090,7.9,10612,12479,1867,17.6,338.0,True,True,False,0.94
72556,"Melbourne, AR",AR,3069,3765,696,22.7,1697,1803,106,6.2,23.4,True,True,False,0.919
72832,"Coal Hill, AR",AR,1216,649,-567,-46.6,590,321,-269,-45.6,190.5,False,False,False,0.982
72459,"Ravenden, AR",AR,1515,1348,-167,-11.0,830,894,64,7.7,11.9,True,True,False,0.863
74457,"Pumpkin Hollow, OK",OK,695,447,-248,-35.7,292,218,-74,-25.3,6.2,False,False,False,0.958
74048,"Nowata, OK",OK,5732,5559,-173,-3.0,2802,2588,-214,-7.6,26.2,True,True,False,0.965
73736,"Fairmont, OK",OK,337,424,87,25.8,211,196,-15,-7.1,7.9,False,False,False,0.939
73628,"Cheyenne, OK",OK,1887,1677,-210,-11.1,891,890,-1,-0.1,4.3,True,True,False,0.907
71342,"Jena, LA",LA,8265,7735,-530,-6.4,3693,3628,-65,-1.8,48.6,True,True,False,0.932
88007,"Las Cruces, NM",NM,27369,26254,-1115,-4.1,10181,10525,344,3.4,79.9,True,True,True,0.689
87305,"Pinehaven, NM",NM,2889,1952,-937,-32.4,1175,750,-425,-36.2,16.4,True,True,False,0.831
87499,"Lake Valley, NM",NM,354,903,549,155.1,268,359,91,34.0,2.1,False,False,True,0.426
11548,"Brookville, NY",NY,2301,2261,-40,-1.7,342,410,68,19.9,2343.0,True,False,False,0.845
87825,"Alamo, NM",NM,2631,1489,-1142,-43.4,1243,1485,242,19.5,0.6,True,True,False,0.902
75462,"Paris, TX",TX,11149,12372,1223,11.0,4305,5202,897,20.8,64.2,True,True,False,0.989
77021,"Houston, TX",TX,25082,26153,1071,4.3,12178,12986,808,6.6,4303.9,True,True,False,0.996
78046,"Laredo, TX",TX,61775,72951,11176,18.1,15387,20080,4693,30.5,397.9,True,True,False,0.985
77378,"Willis, TX",TX,13588,17629,4041,29.7,5116,6173,1057,20.7,197.8,True,True,False,0.963
78393,"Woodsboro, TX",TX,2449,2063,-386,-15.8,1093,875,-218,-19.9,16.3,True,True,False,0.992
79079,"Shamrock, TX",TX,2731,2222,-509,-18.6,1393,1424,31,2.2,3.7,True,True,False,0.896
76905,"San Angelo, TX",TX,12146,14456,2310,19.0,4699,5373,674,14.3,78.8,True,True,False,0.943
78653,"Manor, TX",TX,14631,41291,26660,182.2,5053,15406,10353,204.9,392.3,True,True,False,0.947
75766,"Jacksonville, TX",TX,25820,25850,30,0.1,10892,10517,-375,-3.4,81.2,True,True,False,0.934
76065,"Midlothian, TX",TX,27449,47438,19989,72.8,10137,16126,5989,59.1,470.1,True,True,False,0.948
23842,"Disputanta, VA",VA,7225,6924,-301,-4.2,2748,2821,73,2.7,49.6,True,True,False,0.88
35957,"Boaz, AL",AL,15431,16737,1306,8.5,6452,6451,-1,-0.0,213.8,True,True,False,0.986
35007,"Alabaster, AL",AL,25954,28586,2632,10.1,9744,10944,1200,12.3,732.1,True,True,False,0.913
26264,"Durbin, WV",WV,705,618,-87,-12.3,908,371,-537,-59.1,8.8,False,False,False,0.98
25301,"Charleston, WV",WV,2459,2498,39,1.6,2054,1782,-272,-13.2,1863.1,True,True,False,0.816
25126,"Montgomery, WV",WV,0,76,76,,19,102,83,436.8,128.0,False,False,True,0.165
00612,"Arecibo zona urbana, PR",PR,70541,62908,-7633,-10.8,29575,31920,2345,7.9,826.2,True,True,False,0.881
77554,"Galveston, TX",TX,8905,10414,1509,16.9,8979,10606,1627,18.1,334.8,True,True,False,0.956
92544,"Sage, CA",CA,44885,51751,6866,15.3,17137,17290,153,0.9,303.0,True,True,False,0.781
95206,"Stockton, CA",CA,63292,68558,5266,8.3,18116,18787,671,3.7,514.5,True,True,False,0.953
95041,"Mount Hermon, CA",CA,150,623,473,315.3,66,384,318,481.8,3219.4,False,False,True,0.209
95472,"Occidental, CA",CA,29119,28747,-372,-1.3,13571,12612,-959,-7.1,409.1,True,True,False,0.964
95963,"Orland, CA",CA,15003,16070,1067,7.1,5639,6250,611,10.8,49.4,True,True,False,0.836
92273,"Seeley, CA",CA,1691,1090,-601,-35.5,525,515,-10,-1.9,337.3,True,True,False,1.0
13440,"Rome, NY",NY,42538,41555,-983,-2.3,19002,19599,597,3.1,356.6,True,True,False,0.946
10473,"New York, NY",NY,57444,58855,1411,2.5,21642,23492,1850,8.5,27529.2,True,True,False,1.0
92283,"Winterhaven, CA",CA,2935,1732,-1203,-41.0,1604,1086,-518,-32.3,5.2,True,True,False,0.995
75554,"Avery, TX",TX,1903,1883,-20,-1.1,1123,938,-185,-16.5,13.0,True,True,False,0.924
75661,"Uncertain, TX",TX,2031,2360,329,16.2,1637,1619,-18,-1.1,18.4,True,True,False,0.907
75803,"Palestine, TX",TX,24415,21770,-2645,-10.8,6561,7301,740,11.3,66.9,True,True,False,0.995
76502,"Temple, TX",TX,32200,52669,20469,63.6,13854,20863,7009,50.6,903.9,True,True,False,0.987
01570,"Webster, MA",MA,16752,17748,996,5.9,8267,8229,-38,-0.5,1436.2,True,True,False,1.0
49663,"Manton, MI",MI,6176,6409,233,3.8,2799,2663,-136,-4.9,39.4,True,True,False,0.956
01608,"Worcester, MA",MA,3961,4932,971,24.5,1824,2725,901,49.4,10242.7,True,True,False,0.873
67202,"Wichita, KS",KS,1258,2046,788,62.6,852,1810,958,112.4,2118.8,True,True,False,0.994
54850,"Ashland County, WI",WI,283,321,38,13.4,774,863,89,11.5,4.1,False,True,False,1.0
82930,"Evanston, UT",UT,15035,14435,-600,-4.0,6626,7027,401,6.1,15.1,True,True,False,0.978
98237,"Concrete, WA",WA,4143,4956,813,19.6,2127,2420,293,13.8,11.9,True,True,True,0.648
95053,"Santa Clara, CA",CA,2369,3049,680,28.7,13,42,29,223.1,20784.4,True,False,False,1.0
10036,"New York, NY",NY,22371,31036,8665,38.7,15639,22746,7107,45.4,69394.9,True,True,False,0.924
03447,"Cheshire County, NH",NH,2389,2278,-111,-4.6,1251,1277,26,2.1,65.8,True,True,False,0.999
69141,"Gurley, NE",NE,323,327,4,1.2,176,214,38,21.6,3.2,False,False,False,0.895
68785,"Waterbury, NE",NE,194,234,40,20.6,104,90,-14,-13.5,7.9,False,False,False,0.974
76104,"Fort Worth, TX",TX,15912,20443,4531,28.5,7365,9803,2438,33.1,3482.3,True,True,False,0.988
85922,"Greenlee County, AZ",AZ,29,141,112,386.2,37,99,62,167.6,0.2,False,False,True,0.581
90089,"Los Angeles, CA",CA,3516,5462,1946,55.3,42,25,-17,-40.5,16753.0,True,False,False,0.8
95246,"Mountain Ranch, CA",CA,1291,1672,381,29.5,951,769,-182,-19.1,24.2,True,True,True,0.698
50026,"Bagley, IA",IA,549,481,-68,-12.4,315,292,-23,-7.3,8.6,False,False,False,0.978
29620,"Abbeville, SC",SC,13078,11612,-1466,-11.2,6151,5495,-656,-10.7,46.9,True,True,False,0.952
29016,"Blythewood, SC",SC,15662,30454,14792,94.4,6143,12232,6089,99.1,350.2,True,True,False,0.967
07927,"Cedar Knolls, NJ",NJ,3567,4882,1315,36.9,1364,1817,453,33.2,2277.1,True,True,False,0.892
04236,"Greene, ME",ME,4344,4417,73,1.7,1934,1810,-124,-6.4,136.8,True,True,False,1.0
04864,"Knox County, ME",ME,4692,4932,240,5.1,2164,1887,-277,-12.8,106.1,True,True,False,1.0
98362,"Port Angeles, WA",WA,21953,24313,2360,10.8,11093,11857,764,6.9,197.7,True,True,False,1.0
83422,"Driggs, ID",ID,3851,3847,-4,-0.1,1859,2027,168,9.0,30.6,True,True,False,0.787
62824,"Clay City, IL",IL,1774,1485,-289,-16.3,823,765,-58,-7.0,14.7,True,True,False,0.979
78622,"Caldwell County, TX",TX,137,331,194,141.6,92,162,70,76.1,81.5,False,False,True,0.203
35179,"West Point, AL",AL,9670,9082,-588,-6.1,4091,3686,-405,-9.9,97.5,True,True,False,0.959
36582,"Mobile, AL",AL,25463,23705,-1758,-6.9,10426,10645,219,2.1,297.3,True,True,False,0.928
36108,"Montgomery, AL",AL,22013,14766,-7247,-32.9,9547,8121,-1426,-14.9,210.0,True,True,False,0.974
35541,"Arley, AL",AL,3239,3895,656,20.3,2493,2483,-10,-0.4,58.7,True,True,False,0.982
48039,"Marine City, MI",MI,7935,7437,-498,-6.3,3477,3656,179,5.1,323.2,True,True,False,1.0
49862,"Munising, MI",MI,4731,4546,-185,-3.9,2489,2463,-26,-1.0,26.7,True,True,False,0.934
17077,"Lebanon County, PA",PA,0,108,108,,14,37,23,164.3,2689.5,False,False,True,0.089
19436,"Montgomery County, PA",PA,630,435,-195,-31.0,399,309,-90,-22.6,2052.3,False,False,False,0.998
17979,"Summit Station, PA",PA,145,130,-15,-10.3,59,51,-8,-13.6,420.8,False,False,False,1.0
